"dateTime","dataTraffic"
"2020-02-25T12:01:23.920Z","840.0"
"2020-02-25T12:01:23.940Z","4117.0"
"2020-02-25T12:01:23.940Z","122.0"
"2020-02-25T12:01:23.940Z","632.0"
"2020-02-25T12:01:23.960Z","794.0"
"2020-02-25T12:01:23.960Z","794.0"
"2020-02-25T12:01:23.960Z","168.0"
"2020-02-25T12:01:23.960Z","168.0"
"2020-02-25T12:01:23.960Z","168.0"
"2020-02-25T12:01:23.970Z","2004.0"
"2020-02-25T12:01:24.0Z","3633.0"
"2020-02-25T12:01:24.30Z","42025.0"
"2020-02-25T12:01:24.30Z","711.0"
"2020-02-25T12:01:24.40Z","855.0"
"2020-02-25T12:01:24.50Z","440.0"
"2020-02-25T12:01:24.50Z","236.0"
"2020-02-25T12:01:24.60Z","120.0"
"2020-02-25T12:01:24.80Z","120.0"
"2020-02-25T12:01:24.80Z","28611.0"
"2020-02-25T12:01:24.90Z","120.0"
"2020-02-25T12:01:24.120Z","7515.0"
"2020-02-25T12:01:24.140Z","128.0"
"2020-02-25T12:01:24.140Z","979.0"
"2020-02-25T12:01:24.140Z","926.0"
"2020-02-25T12:01:24.140Z","886.0"
"2020-02-25T12:01:24.150Z","506.0"
"2020-02-25T12:01:24.150Z","966.0"
"2020-02-25T12:01:24.160Z","1030.0"
"2020-02-25T12:01:24.160Z","990.0"
"2020-02-25T12:01:24.160Z","2588.0"
"2020-02-25T12:01:24.160Z","2630.0"
"2020-02-25T12:01:24.170Z","445126.0"
"2020-02-25T12:01:24.180Z","4070.0"
"2020-02-25T12:01:24.180Z","4198.0"
"2020-02-25T12:01:24.180Z","4146.0"
"2020-02-25T12:01:24.180Z","13872.0"
"2020-02-25T12:01:24.190Z","4804.0"
"2020-02-25T12:01:24.190Z","5656.0"
"2020-02-25T12:01:24.190Z","5897.0"
"2020-02-25T12:01:24.190Z","4856.0"
"2020-02-25T12:01:24.200Z","130.0"
"2020-02-25T12:01:24.210Z","640.0"
"2020-02-25T12:01:24.210Z","24168.0"
"2020-02-25T12:01:24.230Z","10376.0"
"2020-02-25T12:01:24.380Z","2821.0"
"2020-02-25T12:01:24.400Z","4906.0"
"2020-02-25T12:01:25.10Z","156.0"
"2020-02-25T12:01:25.10Z","1796.0"
"2020-02-25T12:01:25.10Z","8092.0"
